id,name,type,quality,faction,cost,skill_summary,awakening,image,version,source
talent-671012,预言家,天赋牌,1,通用,,分别获得1张天赋牌胜利预言与失败预言：预测战斗结果，正确可获得奖励。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/26aec901c349a4d6ad0f275c200362df2726a5ad6d5ff39d2f9b00300491dc7d.webp,官方 2026-08-28,官方卡牌资料
talent-614005,三十而立,天赋牌,1,通用,,备战阶段中，英雄总等级到达30级时，获得6棋手经验。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fd9c79ef87af2ead8860282a811237f51f7a2adf1b92a4b5b368f85b794ee4df.webp,官方 2026-08-28,官方卡牌资料
talent-681026,好聚好散,天赋牌,1,通用,,获得1张天赋牌体面离场：指定移除一名英雄，获得能量。此英雄0/1/2/3觉醒进度时，获得3/5/7/9能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0b45da497cad7aa7adc148a0157d6d635b006c0f04a746c84be6c302ed5f7f7e.webp,官方 2026-08-28,官方卡牌资料
talent-681025,瓶中人,天赋牌,1,通用,,获得1张天赋牌契约瓶：获胜时，累积3张随机英雄牌；失败时，损失所累积的一半英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a2e755614ee6c88f941de3cfeb863f62016936280a7ce7d63478c641ade38adf.webp,官方 2026-08-28,官方卡牌资料
talent-634020,随机成长,天赋牌,1,通用,,战斗开始时，你品阶最高的1名英雄等级永久+4。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/7d0128867415caa8dba3bff81f7907d75d3b7ea88d9b7a25bde37c25cb5dc6be.webp,官方 2026-08-28,官方卡牌资料
talent-681024,战争头牌,天赋牌,1,通用,,每回合获得1个品阶数字，打出相同品阶的英雄牌时，额外+4等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e9f781c028b25b9b74d94743e53483561edcaef6a0173b7afe9c02979c864c7a.webp,官方 2026-08-28,官方卡牌资料
talent-681022,节能商店,天赋牌,1,通用,,每次手动刷新商店后，总有1张商店卡牌所需能量-1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0d1c15fb5ac3319fb631e9dd7cbe061723a3dfb1cfc2174575ef9d4fea560dce.webp,官方 2026-08-28,官方卡牌资料
talent-633003,加速成长,天赋牌,1,通用,,获得2张天赋牌加速成长：指定1名英雄等级+5。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a0c26769df566eadfb6b4a2bd673060b28b113368a81bdd584c4fdc4854874e6.webp,官方 2026-08-28,官方卡牌资料
talent-681021,微弱优势,天赋牌,1,通用,,打出觉醒英雄牌时，其获得22%暴击率和11%物理及法术吸血（每名英雄仅1次）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/87fe4bda05de812a1a6bf671e7e6943d782eb7e67631cbbd43a8aabd1c71449a.webp,官方 2026-08-28,官方卡牌资料
talent-622001,双人游,天赋牌,1,通用,,随机获得2张2-3阶英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/acadba2c14adbe0b0eb2d2c6b63cc3f0ae6e3f3c01d501f39fe74d4306fa7174.webp,官方 2026-08-28,官方卡牌资料
talent-681009,猪猪,天赋牌,1,通用,,战斗开始时，敌方2名随机英雄变为小猪，持续3秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d256657c1bfb0cfcb14f4f757ca7766665c50de39fb517d47dd6a13cc6846069.webp,官方 2026-08-28,官方卡牌资料
talent-681020,刻舟减蓝,天赋牌,1,通用,,英雄20级后，法力值上限-10。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f8380cce3b14ea3b073c2eea15dd4396bba471d7e2294863d6e6def15a36a5bf.webp,官方 2026-08-28,官方卡牌资料
talent-632008,专注射击,天赋牌,1,通用,,战斗开始时，你后两排英雄每次普攻获得3%攻速和3点物理攻击力，上限10层。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ff80c689c8ffb25cc7a616e655d6062ba72fe6e380b9115017103ec1f9d5efb0.webp,官方 2026-08-28,官方卡牌资料
talent-632006,银算盘,天赋牌,1,通用,,出售场上英雄时，随机1名英雄等级+2。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/cc59ec1d8dd16fe3ebe2fdc272ad91460571d818c50ead79a97819fb882eab41.webp,官方 2026-08-28,官方卡牌资料
talent-681018,班叔的遗留物,天赋牌,1,通用,,获得2级电磁弹簧：在指定位置构筑1个2级电磁弹簧（敌方踩中时会被弹至战场后排）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9c7a2a534f918cbac7f75cd369dd799e0c6e74c73b4988df56e4ecea8d3d924e.webp,官方 2026-08-28,官方卡牌资料
talent-632002,五福临门,天赋牌,1,通用,,获得1张天赋牌五福临门：随机获得5张英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f4fb5366d6e82edb20d48356ff85b1f18eb07b746520fb1ce5f33f9691fd0e59.webp,官方 2026-08-28,官方卡牌资料
talent-632001,小电池包,天赋牌,1,通用,,获得5能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/5352a69d5b8768e24a0a83c0744da851c5c2cb761a75e592f4c88a5f7f21fe3b.webp,官方 2026-08-28,官方卡牌资料
talent-623003,兵行诡招,天赋牌,1,通用,,棋手生命值-15，战斗开始时，己方每名英雄+2临时等级。战斗胜利时，获得1棋手生命值，临时等级额外+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/22993ed722bd10bed915a97330eb9be4cfce01964e7fd3f3df915e7ee7af53b8.webp,官方 2026-08-28,官方卡牌资料
talent-snap,一个响指,天赋牌,2,通用,,获得1张天赋牌听天由命：消除等级最低的4个英雄，每名英雄会提供一定资源。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9ea8aed127cf6d30f5364f3a57f5d8547f70131a6cbf2ae6184de3f4d2893dbb.webp,官方 2026-08-28,官方卡牌资料
talent-671006,小小的助力,天赋牌,2,通用,,战斗开始时，你场上有不少于4名1-3阶英雄，则4-5阶英雄获得30%伤害加成和60%攻速。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/916bbbefd0bdd66b55b77a370fd4758a4e4e7bd3bd8e2fa4b402907fbbecb776.webp,官方 2026-08-28,官方卡牌资料
talent-623007,伤害转化器,天赋牌,2,通用,,获得2能量。战斗胜利时，再获得2能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/05699ef368b48b4faeabf31f3fe2ef34ec4fed7a116dc5ee6c9b52dd9f3b1b93.webp,官方 2026-08-28,官方卡牌资料
talent-623008,终极复印机,天赋牌,2,通用,,获得2张天赋牌终极复印机：指定1名英雄，获得该英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9062997e521ba80593dca24f743b78cd8cb5e6d8550f2dfc5ce30e07ab068636.webp,官方 2026-08-28,官方卡牌资料
talent-681014,补给线：开团,天赋牌,2,通用,,获得3张开团效果英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d8e55b1e100e2f288d69672a3dd12010bc384378f4f926c79ccdc656462270d7.webp,官方 2026-08-28,官方卡牌资料
talent-622009,常胜将军,天赋牌,2,通用,,若你至少2连胜，战斗胜利时获得2能量和4棋手生命值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d0ca315d97e76758ac7e617397e60821beea61b25d15092979d8d72fd29469a9.webp,官方 2026-08-28,官方卡牌资料
talent-622006,中坚力量,天赋牌,2,通用,,打出3阶英雄牌，额外+4级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/23bfae49625af09880de0d22bc3660ab82bca6e283f13edcc007ea0f0dbb6e82.webp,官方 2026-08-28,官方卡牌资料
talent-622005,凯旋征召,天赋牌,2,通用,,战斗胜利时，获得1张你等级最高的英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8cb6e0b40160b4ebd858e486932d36bf1053392edd05323a53b9e9805a4a2e39.webp,官方 2026-08-28,官方卡牌资料
talent-632009,如法炮制,天赋牌,2,通用,,每回合首次打出英雄牌时，获得1张同阶的英雄牌（不可超过棋手等级）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f67ff0d8a2c4356647be2dd3d15f57fee5f8f8af23f82fe86be6d5333490bbef.webp,官方 2026-08-28,官方卡牌资料
talent-632010,消费返利,天赋牌,2,通用,,每消耗15能量，获得1张加速成长：指定1名英雄等级+5。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/71b991004615051562888d3f40a2b68da462958a42b3c3879ab1937c45723e67.webp,官方 2026-08-28,官方卡牌资料
talent-622002,人才市场,天赋牌,2,通用,,获得3张天赋牌人才搜寻。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4af5a09a631805b54e9231f9c86b65f3e11f22e2e1dc0a07477365126b2f1905.webp,官方 2026-08-28,官方卡牌资料
talent-632013,金算盘,天赋牌,2,通用,,出售场上英雄时，随机1名英雄等级+3。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/01fafe4566bb56c94db2b511aaec93828ca0d48372679950f40e7f4ef991ed53.webp,官方 2026-08-28,官方卡牌资料
talent-632014,超专注射击,天赋牌,2,通用,,战斗开始时，你后两排英雄每次普攻获得5%攻速和5点物理攻击力，上限10层。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0a042a14f8d8113e4d395fd175bb9be6986c1e0448a4cb1c6bdb93b95473f998.webp,官方 2026-08-28,官方卡牌资料
talent-633001,电池包,天赋牌,2,通用,,获得8能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c3e846cec80212ceb563e9aea3bb10e17d175f2a4718ac75523321c31f1026a6.webp,官方 2026-08-28,官方卡牌资料
talent-633002,结伴,天赋牌,2,通用,,获得2能量以及2张3阶英雄兑换券。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/398941d6acd6d7d56cd22d3b7f63df1d9cd0477225f5c82c4161083847c5d23a.webp,官方 2026-08-28,官方卡牌资料
talent-615005,极限操作,天赋牌,2,通用,,棋手生命值-15，获得15能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/05af5e0f97547051cf6a147eb69dedb7e9a318a81f0f3eb95bb7fe4189e98a1d.webp,官方 2026-08-28,官方卡牌资料
talent-633013,同路人,天赋牌,2,通用,,同一回合内，每打出4张同阵营英雄牌，随机获得1张该阵营英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/5b5780abfc41ae521528f0b11a20640a6ebb18deb991298c62b915f260ecb64b.webp,官方 2026-08-28,官方卡牌资料
talent-681008,战前叫阵,天赋牌,2,通用,,战斗开始时，敌我双方等级最高英雄比拼等级：我方胜利，其英雄获得1次完美复生；我方失败，其变为猪猪3秒，获得30%最大生命值护盾。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ed78ca60dbfae70c24187a4bd1667f43f6fae23e43a4a1da00cdae1322ec906c.webp,官方 2026-08-28,官方卡牌资料
talent-633017,重装上阵,天赋牌,2,通用,,战斗开始时，你至少穿戴2件装备的英雄获得15%伤害加成和15%伤害减免。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f1b016d352d29d9f1d6bab9962156854fe871d3391a3fa650530f942a51ae3bd.webp,官方 2026-08-28,官方卡牌资料
talent-633018,成年礼,天赋牌,2,通用,,己方英雄30级时，随机获得2张其阵营的英雄牌（已达30级的英雄，再升级1次可获得）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4e8f57860b354c07802c729bf7c2f56aae1d1f44c3b2d4947d9d0c41ec0e0335.webp,官方 2026-08-28,官方卡牌资料
talent-681006,前线堡垒,天赋牌,2,通用,,战斗开始时，你第一排的英雄获得20点物理及法术防御。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/403c8e3fcccd02976a920c74635a880577b76817187c30741c1570233bc94a80.webp,官方 2026-08-28,官方卡牌资料
talent-634001,大电池包,天赋牌,2,通用,,获得10能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/bab7587d1a3fa83a365a43848381f792020bbd2248de28eb1cc67bd1fb30068f.webp,官方 2026-08-28,官方卡牌资料
talent-634012,限制性进化,天赋牌,2,通用,,获得2张天赋牌限制性进化：指定移除1名1~2阶英雄，获得高2阶的随机英雄牌，且上阵时为原等级+10。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/704c463dc3a7dbec1936c61c5ed9641f2e5f276d17ec92aef74ac5ba4644e3b0.webp,官方 2026-08-28,官方卡牌资料
talent-634013,援军,天赋牌,2,通用,,获得1张援军：指定1名英雄，随机获得4张同阵营的英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/71d6f820280f97cd1483726acf64f82b0d8ff78bd0148619f7bc7559381abd00.webp,官方 2026-08-28,官方卡牌资料
talent-681004,群英荟萃,天赋牌,2,通用,,回合中每打出3张不同品阶的英雄牌，全体英雄等级+3。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b24eb8e9636a33ca40be699d3e234195d82d32788fe2fe44d2011f1528eb7f6d.webp,官方 2026-08-28,官方卡牌资料
talent-634015,自适应武装,天赋牌,2,通用,,获得1张天赋牌自适应武装：指定1名英雄，随机获得2张与其适配的普通装备牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8ec378c5e17d80040db3b8f5f485592d69ff9ac1e7c531b85dc114a354528876.webp,官方 2026-08-28,官方卡牌资料
talent-634018,虚构装备,天赋牌,2,通用,,战斗开始时，随机3名己方英雄临时获得1件普通装备及100点生命上限。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/33c3a0da002327d6a2f359f2ef56f4ec615fbbd678e9771f20821478ba25af5b.webp,官方 2026-08-28,官方卡牌资料
talent-634019,战术模组,天赋牌,2,通用,,可上阵人数+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c4fdbc1f237be6c0012a7e1563b0fdb452258bfe33b2cdbc5312f2ec8d330fb1.webp,官方 2026-08-28,官方卡牌资料
talent-614008,三十而达,天赋牌,2,通用,,备战阶段中，英雄总等级到达30级时，获得9棋手经验。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e5886a2d55eb767ca82bf540366f4d45331d53ff1b2d862f58a49788a2e82770.webp,官方 2026-08-28,官方卡牌资料
talent-634021,控能达人,天赋牌,2,通用,,战斗开始时，若当前能量≤3，随机获得1张3-4阶英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/218a15519bfb4eeec4449d6f09cbce0dbb4fbfa6e887a9769f95a68b7a29565b.webp,官方 2026-08-28,官方卡牌资料
talent-634025,强者自强,天赋牌,2,通用,,战斗开始时，已觉醒英雄获得40点物理攻击力和40点法术攻击力。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/1adef32a0dc0127591f2e006f384fbbdb595d65c59a3ed2210a6eda6899c24cc.webp,官方 2026-08-28,官方卡牌资料
talent-634026,破败之力,天赋牌,2,通用,,战斗开始时，你的英雄普攻附带敌人最大生命值2%的法术伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/371d24713918318dfa85941e911e8a582fe5ffd737276534ad01cc82af8e9967.webp,官方 2026-08-28,官方卡牌资料
talent-613002,保持进步,天赋牌,2,通用,,获得1张3阶兑换券。回合开始时，获得1棋手经验。满级后，改为获得1能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/87a5cf956c46d689cd1222e45021a0e6d7956bcc47712aae5bd05c40ac817c24.webp,官方 2026-08-28,官方卡牌资料
talent-681003,抢攻,天赋牌,2,通用,,获得1张普通装备牌。之后5回合内，若对其他棋手累计造成20点伤害，获得10能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/06bd8f43de0e0470068ecca54cb5b852dbcd9a4f1bbd207b0e8d05deb4d31327.webp,官方 2026-08-28,官方卡牌资料
talent-634031,随机进化,天赋牌,2,通用,,战斗开始时，你品阶最高的1名英雄等级永久+6。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4fee9d2639ea045634e92d2d1d1f4885b74b50604cbf578b56bc1e024c8e0855.webp,官方 2026-08-28,官方卡牌资料
talent-681002,神秘英雄,天赋牌,2,通用,,获得2张神秘英雄牌。手动刷新时，随机变为不低于当前棋手对应品阶的英雄牌。每回合有15%概率自动销毁并获得3能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c29ab5f0b8aed347bd19c70c572f50bdb6090d403c99f5d502b28ed3e187ab8e.webp,官方 2026-08-28,官方卡牌资料
talent-671020,厉兵秣马,天赋牌,2,通用,,随机获得1张普通装备牌。接下来5个回合若你的棋手等级没有变化，再获得2张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/af00a9d9477bfc66958bb4202afcdc615c54dbb6e5983feadc56830952624b23.webp,官方 2026-08-28,官方卡牌资料
talent-636312,擂台猛虎,天赋牌,2,通用,,获得1个猛虎擂台，擂台中的【三分】英雄获得30点物攻和法攻。每当敌人于擂台范围内被击败时，擂台吸收其灵魂，永久额外提供10点物攻和法攻。每吸收5次，擂台范围永久扩大1格，最多扩大3次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0241bcc69767a6e1b58aa894a859739d0b39899b85e440382dce8d3e7b68ee60.webp,官方 2026-08-28,官方卡牌资料
talent-671016,拍卖专家,天赋牌,2,通用,,每次拍卖后，获得1张天赋牌拍卖重现：选择获得1张拍卖中你未获得的卡牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0e83dd3b260d8e303d609294a863743685c55ce32cafc3b0af99038e710820c5.webp,官方 2026-08-28,官方卡牌资料
talent-635002,超速成长,天赋牌,2,通用,,获得1张天赋牌超速成长：指定1名英雄等级+15。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/aad8aed9e7d0524d85068af33e5eabefe190640cb6cc089c0266495262be083c.webp,官方 2026-08-28,官方卡牌资料
talent-614004,王牌认证,天赋牌,2,通用,,战斗开始时，若你至少有3名4-5阶英雄，获得1张2-3阶效果锦囊。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/006db79bc6375ddf54790c86e7b6c7c751c9a22478958b040333db907d1f78a0.webp,官方 2026-08-28,官方卡牌资料
talent-671011,祝你好运,天赋牌,2,通用,,棋手升级时，获得1张天赋牌碰碰运气：指定1名英雄提升5-20等级，随机消耗1-5能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8622c2dbb891a7a5de7a0999bde63f6ba2e46601ae0b03b63a5fe5f6076f696e.webp,官方 2026-08-28,官方卡牌资料
talent-614003,临时增幅,天赋牌,2,通用,,战斗开始时，将20临时等级随机分配给己方英雄。每回合增加5临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/40b4d516afb5d00c5844b5c5cc4361dd3a59a884ca661aabd123349077e788d1.webp,官方 2026-08-28,官方卡牌资料
talent-635015,河洛来客,天赋牌,2,通用,,获得3能量以及1张李信。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e83d74f1a633845ff192f880e7f8add66b083e96e5f4a1546e6c4f36e2109fb6.webp,官方 2026-08-28,官方卡牌资料
talent-614002,紧急行动,天赋牌,2,通用,,获得15点棋手生命值、1张装备箱。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/e5e3f40de7cb717d81c493e04e1aafc2cec3cabcbe1473bc98edb71a1e0d3196.webp,官方 2026-08-28,官方卡牌资料
talent-635017,河洛精兵,天赋牌,2,通用,,卡牌3选1（4阶或5阶的【河洛】英雄）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/097b7d166c5714a27baa035f3178e9afdd0a50d1ae06ce8b3f00a3c443fa5445.webp,官方 2026-08-28,官方卡牌资料
talent-671009,富贵险中求,天赋牌,2,通用,,获得1张天赋牌一刀穷一刀富：打出后，获得1张基础装备牌及1张险中求富（持有时获胜累积奖励，失败则消失）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/1e36047581597c1a6476196731a40c4629a62908933c55f864f053ed6979647a.webp,官方 2026-08-28,官方卡牌资料
talent-635021,前浪的荣光,天赋牌,2,通用,,获得2张天赋牌前浪的荣光：指定1名英雄，获得1张高1-2阶的同阵营英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/530a33e64059515063ba189fdd1238a6464723b5eb7740e693b514b45b4223d2.webp,官方 2026-08-28,官方卡牌资料
talent-635024,全军列阵,天赋牌,2,通用,,获得1张天赋牌全军列阵：指定1名英雄，召唤其同阵营英雄上场直到阵容人数上限（不超过商店可购品阶）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fe091b50f9ee382b7171fde4a755e044f46bd522bd6c00d0adac5aa3fe4f21de.webp,官方 2026-08-28,官方卡牌资料
talent-681027,大买卖,天赋牌,2,通用,,商店购买额外花费1能量，出售英雄牌额外获得1能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0b31483c67a1b1f2b5a983d0ef58b05d977a5fbb1e49593348defedf4f23d658.webp,官方 2026-08-28,官方卡牌资料
talent-635027,逐鹿来客,天赋牌,2,通用,,获得3能量以及1张蒙犽。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/007e5dfbba320ccc0b184200492a62f5fcb2f34d71d81029fdd17f5cb9a0cff8.webp,官方 2026-08-28,官方卡牌资料
talent-671007,逆袭之路,天赋牌,2,通用,,当你排名不是第1或第2名时，你的所有单位伤害+10%，最大生命值+20%。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/3e3d9c2768d3fe81005d50a970037824f474e083b5a79a1ac2ef1d7d88d1fb5a.webp,官方 2026-08-28,官方卡牌资料
talent-635029,逐鹿精兵,天赋牌,2,通用,,卡牌3选1（4阶或5阶的【逐鹿】英雄）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0c3d9a8354c8686a2bd4d6f46517a4e94c9852159830c08bcab7b69325738073.webp,官方 2026-08-28,官方卡牌资料
talent-681010,扩编名额,天赋牌,2,通用,,获得1个可购买天赋：花费8能量，可上阵人数+1。可购买2次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/fc77b82863a781437aa15f4f9bff3e74f5fcfdb82fa4166139bc525b6ba2ea49.webp,官方 2026-08-28,官方卡牌资料
talent-613010,绝对领域,天赋牌,2,通用,,棋手每次受到的伤害减少3点。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/7b12303eb55bf54a245b72b73e6b596828508804e641f9a6e0363835d0d30f03.webp,官方 2026-08-28,官方卡牌资料
talent-635032,大河来客,天赋牌,2,通用,,获得3能量以及1张刘邦。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a848f5722526499c5b7a07b898a723dd51f834f778cc515a876a8f6fa4f4d2fb.webp,官方 2026-08-28,官方卡牌资料
talent-613009,卧薪尝胆,天赋牌,2,通用,,选取天赋后，当你输掉2场战斗时，获得9棋手经验。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8dcfbbc2272ca3ac9e99f1a716608ada39281f62684f844214a1df25f34057f7.webp,官方 2026-08-28,官方卡牌资料
talent-635034,大河精兵,天赋牌,2,通用,,卡牌3选1（4阶或5阶的【大河流域】英雄）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2c3f0626f07bb2eed67abb6ab2599644ab3db07d2c5275e18a479c3ce5a33a54.webp,官方 2026-08-28,官方卡牌资料
talent-671002,小身体大能量,天赋牌,2,通用,,战斗开始时，英雄模型缩小，攻速+60%，暴击率+40%，生命值上限-20%。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0f0e55ab4733d04974c562f87368aa558ace0789d86f0aff7ae13c70d62e9087.webp,官方 2026-08-28,官方卡牌资料
